name,effect,power,type,accuracy,pp,target,priority,category,additional_effects,description
Flower Trick,EFFECT_HIT,70,TYPE_GRASS,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Rigged bouquet.\n""             ""Always gets a\n""             ""critical hit, never\n""             ""missing."""
Torch Song,EFFECT_HIT,80,TYPE_FIRE,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SP_ATK_PLUS_1","""Flames scorch the\n""             ""target. Boosts the\n""             ""user's Sp. Atk."""
Aqua Step,EFFECT_HIT,80,TYPE_WATER,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SPD_PLUS_1","""Hits with light,\n""             ""fluid dance steps.\n""             ""Ups the user's\n""             ""Speed."""
Raging Bull,EFFECT_RAGING_BULL,90,TYPE_NORMAL,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Tackle that breaks\n""             ""barriers. User's\n""             ""form determines\n""             ""type."""
Make It Rain,EFFECT_HIT,120,TYPE_STEEL,100,5,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PAYDAY","""Lowers the user's\n""             ""Sp. Atk. Money is\n""             ""recovered after."""
Ruination,EFFECT_SUPER_FANG,1,TYPE_DARK,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Summons a ruinous\n""             ""disaster and cuts\n""             ""half the foe's HP."""
Collision Course,EFFECT_COLLISION_COURSE,100,TYPE_FIGHTING,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Prehistoric\n""             ""explosion\n""             ""that's stronger if\n""             ""super effective."""
Electro Drift,EFFECT_COLLISION_COURSE,100,TYPE_ELECTRIC,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Futuristic\n""             ""electricity.\n""             ""It's stronger if\n""             ""super effective."""
Shed Tail,EFFECT_SHED_TAIL,0,TYPE_NORMAL,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""Creates a\n""             ""Substitute\n""             ""for itself before\n""             ""switching out."""
Chilly Reception,EFFECT_CHILLY_RECEPTION,0,TYPE_ICE,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,"""Bad joke summons\n""             ""hailstorm. The\n""             ""user also switches\n""             ""out.""                       ""Bad joke summons\n""             ""snowstorm.\nThe\n""             ""user also switches\n""             ""out."""
Tidy Up,EFFECT_TIDY_UP,0,TYPE_NORMAL,0,10,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,"""User tidies up\n""             ""hazards and raises\n""             ""its Attack and\n""             ""Speed."""
Snowscape,EFFECT_SNOWSCAPE,0,TYPE_ICE,0,10,MOVE_TARGET_ALL_BATTLERS,0,DAMAGE_CATEGORY_STATUS,,"""Summons a hailstorm\n""                 ""that strikes every\n""                 ""turn.""                               ""Summons a snowstorm\n""                 ""that\nlasts for\n""                 ""five turns."""
Pounce,EFFECT_HIT,50,TYPE_BUG,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SPD_MINUS_1","""The user pounces on\n""             ""the foe, lowering\n""             ""its Speed."""
Trailblaze,EFFECT_HIT,50,TYPE_GRASS,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SPD_PLUS_1","""The user attacks\n""             ""suddenly, raising\n""             ""its Speed."""
Chilling Water,EFFECT_HIT,50,TYPE_WATER,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_ATK_MINUS_1","""A shower with ice-\n""             ""cold water lowers\n""             ""the target's\n""             ""Attack."""
Hyper Drill,EFFECT_HIT,100,TYPE_NORMAL,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""A spinning pointed\n""             ""part bypasses a\n""             ""foe's Protect."""
Twin Beam,EFFECT_HIT,40,TYPE_PSYCHIC,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Mystical eye-beams\n""             ""that hit the\n""             ""target twice in a\n""             ""row."""
Rage Fist,EFFECT_RAGE_FIST,50,TYPE_GHOST,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""The more the user\n""             ""has been hit, the\n""             ""stronger the move."""
Armor Cannon,EFFECT_HIT,120,TYPE_FIRE,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_DEF_SPDEF_DOWN","""A strong attack but\n""             ""lowers the\n""             ""defensive stats."""
Bitter Blade,EFFECT_ABSORB,90,TYPE_FIRE,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""An attack that\n""             ""absorbs half the\n""             ""damage inflicted."""
Double Shock,EFFECT_FAIL_IF_NOT_ARG_TYPE,120,TYPE_ELECTRIC,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Discharges all elec\n""             ""tricity, losing\n""             ""the Electric type."""
Gigaton Hammer,EFFECT_HIT,160,TYPE_STEEL,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Swings a huge\n""             ""hammer. Can't be\n""             ""used twice in a\n""             ""row."""
Comeuppance,EFFECT_METAL_BURST,1,TYPE_DARK,100,10,MOVE_TARGET_DEPENDS,0,DAMAGE_CATEGORY_PHYSICAL,,"""Retaliates strongly\n""             ""against who last\n""             ""hurt the user."""
Aqua Cutter,EFFECT_HIT,70,TYPE_WATER,100,20,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Pressurized water\n""             ""cut with a high\n""             ""critical-hit ratio."""
Blazing Torque,EFFECT_HIT,80,TYPE_FIRE,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_BURN","""A fiery attack\n""             ""that scorches\n""             ""the target."""
Wicked Torque,EFFECT_HIT,80,TYPE_DARK,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SLEEP","""A sinister attack\n""             ""that strikes the\n""             ""target."""
Noxious Torque,EFFECT_HIT,100,TYPE_POISON,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_POISON","""A toxic attack\n""             ""that poisons the\n""             ""target."""
Combat Torque,EFFECT_HIT,100,TYPE_FIGHTING,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PARALYSIS","""A powerful attack\n""             ""that strikes the\n""             ""target."""
Magical Torque,EFFECT_HIT,100,TYPE_FAIRY,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_CONFUSION","""A magical attack\n""             ""that confuses the\n""             ""target."""
Psyblade,EFFECT_PSYBLADE,80,TYPE_PSYCHIC,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""This move's power\n""             ""increases when on\n""             ""Electric Terrain."""
Hydro Steam,EFFECT_HYDRO_STEAM,80,TYPE_WATER,100,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""This move's power\n""             ""increases under\n""             ""harsh sunlight."""
Blood Moon,EFFECT_HIT,140,TYPE_NORMAL,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Unleashes the blood\n""             ""moon. Can't be\n""             ""used twice in a\n""             ""row."""
Matcha Gotcha,EFFECT_ABSORB,80,TYPE_GRASS,90,15,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,,"""Absorbs half the\n""             ""damage inflicted.\n""             ""May cause a burn."""
Syrup Bomb,EFFECT_HIT,60,TYPE_GRASS,90,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SYRUP_BOMB","""Lowers the foe's\n""             ""speed each turn\n""             ""for 3 turns."""
Ivy Cudgel,EFFECT_IVY_CUDGEL,100,TYPE_GRASS,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""Type changes with\n""             ""held mask. High\n""             ""critical-hit ratio."""
Electro Shot,EFFECT_TWO_TURNS_ATTACK,130,TYPE_ELECTRIC,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Gathers\n""             ""electricity,\n""             ""then fires a high-\n""             ""voltage shot."""
Tera Starstorm,EFFECT_TERA_STARSTORM,120,TYPE_NORMAL,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""In Terapagos's\n""             ""Stellar Form, it\n""             ""hits all foes."""
Fickle Beam,EFFECT_FICKLE_BEAM,80,TYPE_DRAGON,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Shoots a beam of\n""             ""light. Sometimes\n""             ""twice as strong."""
Burning Bulwark,EFFECT_PROTECT,0,TYPE_FIRE,0,10,MOVE_TARGET_USER,4,DAMAGE_CATEGORY_STATUS,,"""Evades attack, and\n""             ""burns the foe if\n""             ""struck."""
Thunderclap,EFFECT_SUCKER_PUNCH,70,TYPE_ELECTRIC,100,10,MOVE_TARGET_SELECTED,1,DAMAGE_CATEGORY_SPECIAL,,
Mighty Cleave,EFFECT_HIT,95,TYPE_ROCK,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Tachyon Cutter,EFFECT_HIT,50,TYPE_STEEL,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,"""Launches particle\n""             ""blades at the\n""             ""target. Strikes\n""             ""twice."""
Hard Press,EFFECT_POWER_BASED_ON_TARGET_HP,100,TYPE_STEEL,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Dragon Cheer,EFFECT_DRAGON_CHEER,0,TYPE_DRAGON,0,15,MOVE_TARGET_ALLY,0,DAMAGE_CATEGORY_STATUS,,"""Ups allies' crit\n""             ""ratio, especially\n""             ""if Dragons."""
Alluring Voice,EFFECT_HIT,80,TYPE_FAIRY,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_CONFUSION","""Confuses foe if its\n""             ""stats were boosted\n""             ""this turn."""
Temper Flare,EFFECT_STOMPING_TANTRUM,75,TYPE_FIRE,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""A desperation\n""             ""attack.\n""             ""Power doubles if\n""             ""last move failed."""
Supercell Slam,EFFECT_RECOIL_IF_MISS,100,TYPE_ELECTRIC,95,15,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,"""An electrified\n""             ""slam. If it misses,\n""             ""the user is hurt."""
Psychic Noise,EFFECT_HIT,75,TYPE_PSYCHIC,100,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PSYCHIC_NOISE","""Unpleasant sound\n""             ""waves that damage\n""             ""and prevent\n""             ""healing."""
Upper Hand,EFFECT_UPPER_HAND,65,TYPE_FIGHTING,100,15,MOVE_TARGET_SELECTED,3,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FLINCH","""Makes the target\n""             ""flinch if readying\n""             ""a priority move."""
Malignant Chain,EFFECT_HIT,100,TYPE_POISON,100,5,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_TOXIC","""A corrosive chain\n""             ""attack that may\n""             ""badly poison."""
Breakneck Blitz,EFFECT_HIT,1,TYPE_NORMAL,0,1,MOVE_TARGET_SELECTED,0,"DAMAGE_CATEGORY_PHYSICAL,    //determined from move type
        .battleAnimScript = gBattleAnimMove_BreakneckBlitz",,
All Out Pummeling,EFFECT_HIT,1,TYPE_FIGHTING,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Supersonic Skystrike,EFFECT_HIT,1,TYPE_FLYING,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Acid Downpour,EFFECT_HIT,1,TYPE_POISON,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Tectonic Rage,EFFECT_HIT,1,TYPE_GROUND,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Continental Crush,EFFECT_HIT,1,TYPE_ROCK,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Savage Spin Out,EFFECT_HIT,1,TYPE_BUG,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Never Ending Nightmare,EFFECT_HIT,1,TYPE_GHOST,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Corkscrew Crash,EFFECT_HIT,1,TYPE_STEEL,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Inferno Overdrive,EFFECT_HIT,1,TYPE_FIRE,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Hydro Vortex,EFFECT_HIT,1,TYPE_WATER,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Bloom Doom,EFFECT_HIT,1,TYPE_GRASS,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Gigavolt Havoc,EFFECT_HIT,1,TYPE_ELECTRIC,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Shattered Psyche,EFFECT_HIT,1,TYPE_PSYCHIC,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Subzero Slammer,EFFECT_HIT,1,TYPE_ICE,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Devastating Drake,EFFECT_HIT,1,TYPE_DRAGON,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Black Hole Eclipse,EFFECT_HIT,1,TYPE_DARK,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Twinkle Tackle,EFFECT_HIT,1,TYPE_FAIRY,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Catastropika,EFFECT_HIT,210,TYPE_ELECTRIC,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
"10,000,000 Volt Thunderbolt",EFFECT_HIT,195,TYPE_ELECTRIC,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Stoked Sparksurfer,EFFECT_HIT,175,TYPE_ELECTRIC,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PARALYSIS",
Extreme Evoboost,EFFECT_EXTREME_EVOBOOST,0,TYPE_NORMAL,0,1,MOVE_TARGET_USER,0,DAMAGE_CATEGORY_STATUS,,
Pulverizing Pancake,EFFECT_HIT,210,TYPE_NORMAL,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Genesis Supernova,EFFECT_HIT_SET_REMOVE_TERRAIN,185,TYPE_PSYCHIC,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Sinister Arrow Raid,EFFECT_HIT,180,TYPE_GHOST,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Malicious Moonsault,EFFECT_HIT,180,TYPE_DARK,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Oceanic Operetta,EFFECT_HIT,195,TYPE_WATER,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Splintered Stormshards,EFFECT_HIT_SET_REMOVE_TERRAIN,190,TYPE_ROCK,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Let's Snuggle Forever,EFFECT_HIT,190,TYPE_FAIRY,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Clangorous Soulblaze,EFFECT_HIT,185,TYPE_DRAGON,0,1,MOVE_TARGET_BOTH,0,DAMAGE_CATEGORY_SPECIAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_ALL_STATS_UP",
Guardian of Alola,EFFECT_GUARDIAN_OF_ALOLA,1,TYPE_FAIRY,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Searing Sunraze Smash,EFFECT_HIT,200,TYPE_STEEL,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Menacing Moonraze Maelstrom,EFFECT_HIT,200,TYPE_GHOST,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Light That Burns The Sky,EFFECT_PHOTON_GEYSER,200,TYPE_PSYCHIC,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_SPECIAL,,
Soul Stealing 7 Star Strike,EFFECT_HIT,195,TYPE_GHOST,0,1,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,,
Max Guard,EFFECT_PROTECT,0,TYPE_NORMAL,0,10,MOVE_TARGET_USER,4,DAMAGE_CATEGORY_STATUS,,
Max Flare,EFFECT_MAX_MOVE,1,TYPE_FIRE,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SUN",
Max Flutterby,EFFECT_MAX_MOVE,1,TYPE_BUG,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_LOWER_SP_ATK_SIDE",
Max Lightning,EFFECT_MAX_MOVE,1,TYPE_ELECTRIC,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_ELECTRIC_TERRAIN",
Max Strike,EFFECT_MAX_MOVE,1,TYPE_NORMAL,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_LOWER_SPEED_SIDE",
Max Knuckle,EFFECT_MAX_MOVE,1,TYPE_FIGHTING,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RAISE_TEAM_ATTACK",
Max Phantasm,EFFECT_MAX_MOVE,1,TYPE_GHOST,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_LOWER_DEFENSE_SIDE",
Max Hailstorm,EFFECT_MAX_MOVE,1,TYPE_ICE,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_HAIL",
Max Ooze,EFFECT_MAX_MOVE,1,TYPE_POISON,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RAISE_TEAM_SP_ATK",
Max Geyser,EFFECT_MAX_MOVE,1,TYPE_WATER,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RAIN",
Max Airstream,EFFECT_MAX_MOVE,1,TYPE_FLYING,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RAISE_TEAM_SPEED",
Max Starfall,EFFECT_MAX_MOVE,1,TYPE_FAIRY,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_MISTY_TERRAIN",
Max Wyrmwind,EFFECT_MAX_MOVE,1,TYPE_DRAGON,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_LOWER_ATTACK_SIDE",
Max Mindstorm,EFFECT_MAX_MOVE,1,TYPE_PSYCHIC,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PSYCHIC_TERRAIN",
Max Rockfall,EFFECT_MAX_MOVE,1,TYPE_ROCK,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_SANDSTORM",
Max Quake,EFFECT_MAX_MOVE,1,TYPE_GROUND,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RAISE_TEAM_SP_DEF",
Max Darkness,EFFECT_MAX_MOVE,1,TYPE_DARK,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_LOWER_SP_DEF_SIDE",
Max Overgrowth,EFFECT_MAX_MOVE,10,TYPE_GRASS,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_GRASSY_TERRAIN",
Max Steelspike,EFFECT_MAX_MOVE,10,TYPE_STEEL,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RAISE_TEAM_DEFENSE",
G-Max Vine Lash,,10,TYPE_GRASS,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_VINE_LASH",
G-Max Wildfire,EFFECT_MAX_MOVE,10,TYPE_FIRE,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_WILDFIRE",
G-Max Cannonade,,10,TYPE_WATER,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_CANNONADE",
G-Max Befuddle,EFFECT_MAX_MOVE,10,TYPE_BUG,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_EFFECT_SPORE_SIDE",
G-Max Volt Crash,EFFECT_MAX_MOVE,10,TYPE_ELECTRIC,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PARALYZE_SIDE",
G-Max Gold Rush,EFFECT_MAX_MOVE,10,TYPE_NORMAL,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_CONFUSE_PAY_DAY_SIDE",
G-Max Chi Strike,EFFECT_MAX_MOVE,10,TYPE_FIGHTING,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_CRIT_PLUS_SIDE",
G-Max Terror,EFFECT_MAX_MOVE,10,TYPE_GHOST,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_PREVENT_ESCAPE_SIDE",
G-Max Foam Burst,EFFECT_MAX_MOVE,10,TYPE_WATER,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_LOWER_SPEED_2_SIDE",
G-Max Resonance,EFFECT_MAX_MOVE,10,TYPE_ICE,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_AURORA_VEIL",
G-Max Cuddle,EFFECT_MAX_MOVE,10,TYPE_NORMAL,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_INFATUATE_SIDE",
G-Max Replenish,EFFECT_MAX_MOVE,10,TYPE_NORMAL,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_RECYCLE_BERRIES",
G-Max Malodor,EFFECT_MAX_MOVE,10,TYPE_POISON,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_POISON_SIDE",
G-Max Meltdown,EFFECT_MAX_MOVE,10,TYPE_STEEL,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_TORMENT_SIDE",
G-Max Drum Solo,,10,TYPE_GRASS,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FIXED_POWER",
G-Max Fireball,,10,TYPE_FIRE,0,10,MOVE_TARGET_SELECTED,0,DAMAGE_CATEGORY_PHYSICAL,"ADDITIONAL_EFFECTS({
            .moveEffect = MOVE_EFFECT_FIXED_POWER",
